DPPressure,ROPenetration,WOBit,HLoad,WBoPressure,BTBR,WellDepth,FPress
619.2695,32.40238,18792.54,331216.7,6952.393,12685.19,12685.19,4693.2
619.2708,32.4019,18784.26,331225.0,6952.396,12685.19,12685.19,4693.2
619.2717,32.40189,18780.38,331228.8,6952.398,12685.2,12685.2,4693.201
619.2725,32.40195,18760.94,331248.3,6952.401,12685.2,12685.2,4693.201
619.2737,32.40232,18754.8,331254.3,6952.401,12685.21,12685.21,4693.202
619.2748,32.40342,18748.74,331136.8,6952.404,12685.21,12685.21,4693.202
619.2759,32.40415,18868.42,331140.7,6952.407,12685.21,12685.21,4693.202
619.2768,32.4051,18860.11,331149.0,6952.41,12685.22,12685.22,4693.203
619.2778,32.4057,18847.4,331159.5,6952.413,12685.22,12685.22,4693.203
619.2791,32.40553,18843.59,331165.5,6952.416,12685.23,12685.23,4693.204
619.2804,32.40541,18841.91,331167.2,6952.418,12685.23,12685.23,4693.204
619.2816,32.40576,18844.62,331164.4,6952.421,12685.24,12685.24,4693.205
619.2826,32.40593,18836.27,331172.8,6952.424,12685.24,12685.24,4693.205
619.2836,32.4062,18832.31,331176.7,6952.427,12685.25,12685.25,4693.206
619.2848,32.40598,18832.86,331176.2,6952.429,12685.25,12685.25,4693.206
619.286,32.40545,18824.48,331184.5,6952.432,12685.26,12685.26,4693.207
619.2871,32.40573,18827.17,331181.8,6952.435,12685.26,12685.26,4693.208
619.2881,32.40581,18825.36,331183.6,6952.438,12685.27,12685.27,4693.208
619.2891,32.4056,18814.74,331194.2,6952.44,12685.27,12685.27,4693.208
619.2902,32.4044,18801.92,331207.0,6952.443,12685.28,12685.28,4693.209
619.2913,32.40368,18795.74,331213.2,6952.446,12685.28,12685.28,4693.209
619.2922,32.40351,18789.55,331219.4,6952.448,12685.29,12685.29,4693.21
619.2931,32.40323,18783.35,331225.6,6952.451,12685.29,12685.29,4693.21
619.2939,32.40421,18790.47,331218.4,6952.454,12685.3,12685.3,4693.211
619.2947,32.4039,18784.23,331224.7,6952.457,12685.3,12685.3,4693.211
619.2954,32.40406,18771.29,331237.6,6952.459,12685.31,12685.31,4693.212
619.2964,32.40403,18771.76,331237.2,6952.462,12685.31,12685.31,4693.212
619.2969,32.40549,18758.85,331124.2,6952.462,12685.32,12685.32,4693.213
619.2977,32.40643,18876.2,331132.6,6952.465,12685.32,12685.32,4693.213
619.2984,32.40707,18872.19,331136.6,6952.468,12685.32,12685.32,4693.213
619.2991,32.40725,18869.09,331139.7,6952.471,12685.33,12685.33,4693.214
619.3003,32.40654,18844.39,331164.3,6952.474,12685.33,12685.33,4693.214
619.3013,32.40664,18840.43,331168.3,6952.477,12685.34,12685.34,4693.215
619.3023,32.40594,18825.35,331183.4,6952.479,12685.34,12685.34,4693.215
619.303,32.4062,18821.32,331187.4,6952.482,12685.35,12685.35,4693.216
619.3038,32.40513,18806.24,331202.4,6952.485,12685.36,12685.36,4693.216
619.3043,32.40462,18795.56,331219.8,6952.487,12685.36,12685.36,4693.217
619.3051,32.40438,18795.98,331212.7,6952.49,12685.37,12685.37,4693.218
619.3057,32.40395,18783.04,331225.7,6952.493,12685.37,12685.37,4693.218
619.3062,32.40478,18776.79,331231.9,6952.496,12685.38,12685.38,4693.219
619.3071,32.4043,18781.68,331227.0,6952.498,12685.38,12685.38,4693.219
619.3074,32.40491,18777.57,331231.1,6952.501,12685.39,12685.39,4693.22
619.3083,32.40452,18778.03,331230.6,6952.504,12685.39,12685.39,4693.22
619.3088,32.40571,18765.11,331117.7,6952.504,12685.4,12685.4,4693.221
619.3095,32.40638,18882.46,331126.1,6952.507,12685.4,12685.4,4693.221
619.3102,32.40697,18878.44,331130.1,6952.51,12685.4,12685.4,4693.221
619.3107,32.40768,18869.98,331138.5,6952.513,12685.41,12685.41,4693.222
619.3114,32.40804,18859.32,331149.2,6952.516,12685.41,12685.41,4693.222
619.3123,32.40785,18859.76,331148.7,6952.518,12685.42,12685.42,4693.223
619.3133,32.40697,18838.09,331170.4,6952.521,12685.42,12685.42,4693.223
619.3141,32.40692,18834.04,331174.4,6952.524,12685.43,12685.43,4693.224
619.3148,32.40695,18832.11,331176.3,6952.526,12685.43,12685.43,4693.224
619.3152,32.40799,18841.29,331167.1,6952.529,12685.44,12685.44,4693.225
619.3162,32.40736,18835.04,331173.4,6952.532,12685.44,12685.44,4693.225
619.317,32.40661,18828.78,331179.6,6952.535,12685.45,12685.45,4693.226
619.3178,32.40634,18822.51,331185.9,6952.538,12685.45,12685.45,4693.226
619.3185,32.40622,18820.6,331187.8,6952.54,12685.46,12685.46,4693.227
619.3191,32.40647,18816.51,331191.8,6952.543,12685.46,12685.46,4693.227
619.3198,32.40593,18810.13,331198.2,6952.545,12685.47,12685.47,4693.228
619.3204,32.40529,18803.84,331204.5,6952.548,12685.47,12685.47,4693.229
619.321,32.40519,18797.55,331210.8,6952.551,12685.48,12685.48,4693.229
619.3214,32.40552,18784.53,331223.8,6952.554,12685.48,12685.48,4693.229
619.3218,32.40673,18778.13,331230.2,6952.554,12685.49,12685.49,4693.23
619.3222,32.40762,18771.83,331112.9,6952.557,12685.49,12685.49,4693.23
619.323,32.40726,18772.18,331110.3,6952.56,12685.5,12685.5,4693.231
619.3237,32.40713,18772.57,331112.1,6952.563,12685.5,12685.5,4693.231
619.3243,32.40708,18772.92,331109.5,6952.565,12685.51,12685.51,4693.232
619.3249,32.40799,18890.19,331118.0,6952.568,12685.51,12685.51,4693.232
619.3254,32.40816,18892.71,331115.5,6952.571,12685.51,12685.51,4693.232
619.3257,32.40873,18884.22,331123.9,6952.574,12685.52,12685.52,4693.233
619.3264,32.40844,18884.59,331123.6,6952.577,12685.52,12685.52,4693.233
619.327,32.40811,18887.14,331121.0,6952.579,12685.53,12685.53,4693.234
619.3277,32.40841,18878.65,331129.5,6952.582,12685.53,12685.53,4693.234
619.3282,32.40881,18874.57,331133.5,6952.585,12685.54,12685.54,4693.235
619.3286,32.40889,18872.7,331135.4,6952.588,12685.54,12685.54,4693.235
619.3292,32.40875,18866.41,331139.4,6952.59,12685.55,12685.55,4693.236
619.3298,32.40845,18869.07,331139.0,6952.593,12685.55,12685.55,4693.236
619.3306,32.40821,18867.22,331140.8,6952.596,12685.56,12685.56,4693.237
619.3312,32.40842,18863.15,331144.9,6952.599,12685.56,12685.56,4693.237
619.3319,32.408,18848.02,331160.0,6952.602,12685.57,12685.57,4693.238
619.3323,32.40844,18850.55,331157.4,6952.604,12685.57,12685.57,4693.238
619.3331,32.40818,18850.89,331157.1,6952.607,12685.58,12685.58,4693.239
619.3337,32.40824,18855.65,331152.3,6952.61,12685.58,12685.58,4693.24
619.3344,32.40827,18851.57,331156.4,6952.612,12685.59,12685.59,4693.24
619.335,32.40835,18849.61,331158.3,6952.615,12685.59,12685.59,4693.241
619.3355,32.40852,18845.5,331162.4,6952.618,12685.6,12685.6,4693.241
619.3363,32.40781,18839.2,331168.7,6952.621,12685.6,12685.6,4693.242
619.337,32.40699,18832.91,331175.0,6952.623,12685.61,12685.61,4693.242
619.3376,32.40721,18833.24,331174.6,6952.626,12685.61,12685.61,4693.243
619.3383,32.40654,18824.66,331183.2,6952.629,12685.62,12685.62,4693.243
619.3387,32.40686,18820.54,331187.3,6952.631,12685.62,12685.62,4693.244
619.3394,32.40707,18827.48,331180.3,6952.634,12685.63,12685.63,4693.244
619.34,32.4063,18821.17,331186.7,6952.637,12685.63,12685.63,4693.245
619.3406,32.4064,18821.5,331186.3,6952.64,12685.64,12685.64,4693.245
619.3412,32.40619,18819.57,331188.2,6952.643,12685.64,12685.64,4693.246
619.3417,32.40692,18822.07,331185.7,6952.646,12685.65,12685.65,4693.246
619.3422,32.40639,18815.74,331192.0,6952.648,12685.65,12685.65,4693.247
619.3428,32.40591,18809.39,331198.4,6952.651,12685.66,12685.66,4693.247
619.3434,32.40594,18809.67,331198.0,6952.653,12685.67,12685.67,4693.248
619.3441,32.40594,18816.64,331191.1,6952.656,12685.67,12685.67,4693.248
619.3444,32.40639,18810.26,331197.5,6952.659,12685.67,12685.67,4693.249
619.3448,32.40626,18808.36,331199.4,6952.662,12685.68,12685.68,4693.249
619.345,32.40661,18804.19,331203.5,6952.665,12685.69,12685.69,4693.25
619.3456,32.40622,18804.49,331203.2,6952.667,12685.69,12685.69,4693.25
619.346,32.40622,18798.12,331209.6,6952.67,12685.7,12685.7,4693.251
619.3464,32.40717,18791.72,331215.9,6952.67,12685.7,12685.7,4693.251
619.3471,32.40649,18796.52,331211.2,6952.676,12685.71,12685.71,4693.252
619.3472,32.40738,18792.32,331215.3,6952.676,12685.71,12685.71,4693.252
619.3477,32.40699,18792.63,331214.9,6952.678,12685.72,12685.72,4693.253
619.3486,32.40594,18799.65,331208.0,6952.684,12685.72,12685.72,4693.253
619.3492,32.4062,18799.98,331207.6,6952.687,12685.73,12685.73,4693.254
619.3499,32.40578,18804.76,331202.8,6952.689,12685.73,12685.73,4693.254
619.35,32.40681,18800.58,331207.0,6952.692,12685.74,12685.74,4693.255
619.3505,32.40666,18800.87,331206.7,6952.695,12685.74,12685.74,4693.255
619.351,32.40704,18794.46,331213.0,6952.695,12685.75,12685.75,4693.256
619.3518,32.40654,18801.49,331206.0,6952.701,12685.75,12685.75,4693.256
619.3524,32.40648,18801.79,331205.7,6952.704,12685.76,12685.76,4693.257
619.3527,32.40717,18802.01,331205.5,6952.706,12685.76,12685.76,4693.257
619.353,32.40775,18795.59,331211.8,6952.706,12685.77,12685.77,4693.258
619.3536,32.40831,18789.26,331092.3,6952.709,12685.77,12685.77,4693.258
619.3542,32.40828,18789.58,331094.2,6952.712,12685.78,12685.78,4693.259
619.3547,32.40827,18789.87,331091.7,6952.715,12685.78,12685.78,4693.259
619.355,32.40931,18907.06,331100.3,6952.718,12685.78,12685.78,4693.259
619.3556,32.40885,18790.39,331093.4,6952.72,12685.79,12685.79,4693.26
619.3561,32.40907,18909.83,331097.5,6952.723,12685.79,12685.79,4693.26
619.3569,32.4084,18790.98,331092.8,6952.726,12685.8,12685.8,4693.262
619.3573,32.40893,18910.41,331096.8,6952.729,12685.8,12685.8,4693.262
619.3577,32.40933,18908.47,331098.8,6952.731,12685.81,12685.81,4693.262
619.3581,32.40991,18904.32,331102.9,6952.734,12685.81,12685.81,4693.263
619.3587,32.40984,18897.98,331109.3,6952.737,12685.82,12685.82,4693.263
619.3593,32.4096,18896.06,331111.2,6952.74,12685.82,12685.82,4693.264
619.3599,32.40983,18885.31,331121.9,6952.743,12685.83,12685.83,4693.264
619.3604,32.4099,18883.37,331123.8,6952.746,12685.83,12685.83,4693.265
619.3608,32.41032,18885.84,331121.3,6952.749,12685.84,12685.84,4693.265
619.361,32.41034,18890.54,331116.6,6952.751,12685.84,12685.84,4693.266
619.3615,32.41013,18890.81,331116.3,6952.754,12685.85,12685.85,4693.266
619.3621,32.40983,18886.68,331120.4,6952.757,12685.85,12685.85,4693.267
619.3626,32.4097,18891.39,331115.7,6952.759,12685.86,12685.86,4693.267
619.363,32.41017,18887.17,331119.9,6952.762,12685.86,12685.86,4693.268
619.3633,32.41013,18885.24,331121.8,6952.765,12685.87,12685.87,4693.268
619.3636,32.40997,18885.53,331119.3,6952.768,12685.87,12685.87,4693.269
619.3642,32.40961,18888.02,331119.0,6952.771,12685.88,12685.88,4693.269
619.3648,32.40936,18886.11,331120.9,6952.773,12685.88,12685.88,4693.27
619.3652,32.40963,18895.21,331111.8,6952.776,12685.89,12685.89,4693.27
619.3655,32.40994,18893.27,331113.7,6952.779,12685.89,12685.89,4693.271
619.366,32.41014,18889.12,331117.8,6952.782,12685.9,12685.9,4693.271
619.3666,32.40987,18889.38,331117.6,6952.784,12685.9,12685.9,4693.272
619.3672,32.40968,18894.08,331112.8,6952.787,12685.91,12685.91,4693.272
619.3677,32.40997,18896.56,331110.4,6952.79,12685.91,12685.91,4693.273
619.3681,32.41014,18881.32,331125.6,6952.792,12685.92,12685.92,4693.273
619.3685,32.41048,18883.77,331123.1,6952.795,12685.92,12685.92,4693.274
619.3691,32.40996,18877.4,331129.5,6952.798,12685.93,12685.93,4693.274
619.3698,32.40938,18868.84,331138.0,6952.801,12685.93,12685.93,4693.275
619.3702,32.40968,18871.29,331135.6,6952.804,12685.94,12685.94,4693.275
619.3706,32.41,18875.93,331130.9,6952.807,12685.94,12685.94,4693.276
619.371,32.41018,18871.76,331135.1,6952.809,12685.95,12685.95,4693.276
619.3715,32.41015,18878.63,331128.2,6952.812,12685.95,12685.95,4693.277
619.372,32.41004,18883.33,331123.4,6952.815,12685.96,12685.96,4693.277
619.3725,32.41015,18885.78,331121.0,6952.817,12685.96,12685.96,4693.278
619.373,32.40994,18877.19,331129.6,6952.82,12685.97,12685.97,4693.278
619.3732,32.41078,18892.87,331113.8,6952.823,12685.97,12685.97,4693.279
619.3738,32.41034,18886.49,331120.2,6952.826,12685.98,12685.98,4693.279
619.3743,32.41015,18891.15,331115.5,6952.829,12685.98,12685.98,4693.28
619.3749,32.41012,18886.97,331119.7,6952.832,12685.99,12685.99,4693.28
619.3754,32.41012,18885.02,331121.7,6952.834,12686.0,12686.0,4693.281
619.3757,32.41069,18894.07,331112.6,6952.837,12686.0,12686.0,4693.281
619.376,32.41059,18885.49,331121.1,6952.84,12686.0,12686.0,4693.282
619.3763,32.41048,18885.72,331118.7,6952.843,12686.01,12686.01,4693.283
619.3769,32.40993,18881.54,331125.1,6952.845,12686.02,12686.02,4693.283
619.3775,32.40931,18872.95,331133.6,6952.848,12686.02,12686.02,4693.284
619.3778,32.40977,18875.38,331131.2,6952.851,12686.03,12686.03,4693.284
619.3781,32.40973,18873.42,331133.1,6952.854,12686.03,12686.03,4693.285
619.3784,32.40971,18875.85,331130.7,6952.856,12686.04,12686.04,4693.285
619.3788,32.40981,18889.31,331117.2,6952.859,12686.04,12686.04,4693.286
619.3793,32.40971,18893.95,331112.6,6952.862,12686.05,12686.05,4693.286
619.3796,32.41005,18896.37,331110.1,6952.865,12686.05,12686.05,4693.287
619.3799,32.41017,18887.77,331118.7,6952.868,12686.06,12686.06,4693.287
619.3802,32.41046,18890.17,331116.3,6952.87,12686.06,12686.06,4693.288
619.3807,32.41027,18897.0,331109.4,6952.873,12686.07,12686.07,4693.288
619.3813,32.40995,18888.38,331118.1,6952.875,12686.07,12686.07,4693.289
619.3817,32.41026,18890.78,331115.6,6952.878,12686.08,12686.08,4693.289
619.3821,32.41018,18882.12,331124.3,6952.881,12686.08,12686.08,4693.29
619.3824,32.41065,18884.53,331121.8,6952.884,12686.09,12686.09,4693.29
619.3831,32.40967,18871.49,331134.9,6952.887,12686.09,12686.09,4693.291
619.3834,32.40974,18876.1,331130.3,6952.89,12686.1,12686.1,4693.291
619.3839,32.40994,18878.5,331127.8,6952.892,12686.1,12686.1,4693.292
619.3842,32.41031,18883.1,331123.2,6952.895,12686.11,12686.11,4693.292
619.3843,32.41101,18889.24,331117.1,6952.898,12686.11,12686.11,4693.292
619.3851,32.40992,18892.37,331113.9,6952.901,12686.12,12686.12,4693.293
619.3856,32.41003,18890.35,331115.9,6952.903,12686.12,12686.12,4693.294
619.3859,32.41045,18899.36,331106.9,6952.906,12686.13,12686.13,4693.294
619.3862,32.41071,18903.97,331102.3,6952.909,12686.13,12686.13,4693.295
619.3865,32.41111,18899.74,331106.5,6952.912,12686.14,12686.14,4693.295
619.387,32.41076,18899.92,331106.3,6952.915,12686.14,12686.14,4693.296
619.3873,32.41047,18904.51,331101.7,6952.917,12686.15,12686.15,4693.296
619.3877,32.41035,18913.51,331092.7,6952.92,12686.15,12686.15,4693.297
619.388,32.41066,18911.5,331094.7,6952.923,12686.16,12686.16,4693.297
619.3882,32.41085,18913.88,331092.3,6952.926,12686.16,12686.16,4693.298
619.3884,32.41088,18911.86,331094.3,6952.929,12686.17,12686.17,4693.298
619.3886,32.41028,18918.65,331087.5,6952.931,12686.17,12686.17,4693.299
619.3891,32.40948,18927.64,331078.4,6952.934,12686.18,12686.18,4693.299
619.3895,32.4096,18925.6,331080.5,6952.937,12686.18,12686.18,4693.3
619.3898,32.40913,18808.81,331071.5,6952.939,12686.19,12686.19,4693.301
619.3899,32.40931,18809.0,331073.5,6952.942,12686.2,12686.2,4693.301
619.3903,32.40805,18815.77,331190.3,6952.944,12686.2,12686.2,4693.302
619.3909,32.407,18822.64,331183.5,6952.95,12686.21,12686.21,4693.302
619.3915,32.4069,18829.47,331176.6,6952.953,12686.21,12686.21,4693.303
619.3918,32.40683,18827.4,331178.6,6952.956,12686.22,12686.22,4693.304
619.3918,32.40747,18829.81,331176.2,6952.958,12686.22,12686.22,4693.304
619.3922,32.40739,18829.95,331176.1,6952.961,12686.23,12686.23,4693.305
619.3925,32.40698,18830.1,331175.9,6952.964,12686.23,12686.23,4693.305
619.3929,32.40716,18830.24,331175.7,6952.967,12686.24,12686.24,4693.306
619.3932,32.40704,18828.13,331175.6,6952.969,12686.24,12686.24,4693.306
619.3933,32.40773,18830.5,331175.4,6952.972,12686.25,12686.25,4693.307
619.3938,32.40745,18837.26,331168.6,6952.975,12686.25,12686.25,4693.307
619.3943,32.40722,18844.02,331161.8,6952.978,12686.26,12686.26,4693.308
619.3947,32.40815,18857.4,331148.4,6952.981,12686.26,12686.26,4693.308
619.395,32.4085,18861.99,331143.8,6952.983,12686.27,12686.27,4693.309
619.395,32.40919,18864.33,331141.5,6952.986,12686.27,12686.27,4693.309
619.3953,32.40938,18871.08,331141.2,6952.989,12686.28,12686.28,4693.31
619.3957,32.40915,18871.22,331134.5,6952.992,12686.28,12686.28,4693.31
619.396,32.40918,18871.35,331134.4,6952.995,12686.29,12686.29,4693.311
619.3964,32.40897,18869.28,331136.4,6952.998,12686.29,12686.29,4693.311
619.3964,32.40962,18871.62,331134.1,6953.0,12686.3,12686.3,4693.312
619.3968,32.4093,18871.74,331134.0,6953.003,12686.3,12686.3,4693.312
619.3972,32.40896,18871.87,331133.8,6953.006,12686.31,12686.31,4693.313
619.3975,32.40902,18871.99,331133.7,6953.009,12686.31,12686.31,4693.313
619.3977,32.40932,18876.54,331129.1,6953.011,12686.32,12686.32,4693.313
619.3977,32.41032,18885.49,331120.2,6953.014,12686.33,12686.33,4693.314
619.3979,32.40982,18876.8,331128.8,6953.017,12686.33,12686.33,4693.315
619.398,32.40984,18879.13,331126.5,6953.02,12686.33,12686.33,4693.315
619.3983,32.40945,18879.25,331126.3,6953.022,12686.34,12686.34,4693.316
619.3986,32.40949,18883.79,331121.8,6953.025,12686.35,12686.35,4693.316
619.3988,32.40955,18879.49,331126.1,6953.028,12686.35,12686.35,4693.317
619.3988,32.40988,18884.07,331121.5,6953.031,12686.36,12686.36,4693.317
619.3988,32.41013,18893.01,331112.5,6953.034,12686.36,12686.36,4693.318
619.399,32.40991,18899.75,331105.8,6953.037,12686.37,12686.37,4693.318
619.3995,32.40952,18891.1,331114.4,6953.039,12686.37,12686.37,4693.319
619.3997,32.40982,18893.42,331112.1,6953.042,12686.38,12686.38,4693.319
619.3998,32.40992,18891.37,331114.1,6953.045,12686.38,12686.38,4693.32
619.3999,32.41024,18893.69,331111.8,6953.048,12686.39,12686.39,4693.32
619.4003,32.40964,18887.18,331118.3,6953.05,12686.39,12686.39,4693.321
619.4005,32.40998,18898.33,331107.1,6953.053,12686.4,12686.4,4693.321
619.4007,32.41028,18900.64,331104.8,6953.056,12686.4,12686.4,4693.322
619.4009,32.4104,18898.56,331106.8,6953.059,12686.41,12686.41,4693.322
619.401,32.41076,18900.87,331104.5,6953.062,12686.41,12686.41,4693.323
619.4013,32.41042,18900.98,331104.4,6953.064,12686.42,12686.42,4693.323
619.4016,32.41022,18912.12,331093.2,6953.067,12686.42,12686.42,4693.324
619.4019,32.41039,18907.81,331097.5,6953.07,12686.43,12686.43,4693.324
619.402,32.41057,18905.73,331099.6,6953.073,12686.43,12686.43,4693.325
619.4022,32.41091,18908.12,331097.2,6953.075,12686.44,12686.44,4693.326
619.4025,32.41053,18908.22,331097.0,6953.078,12686.44,12686.44,4693.326
619.4028,32.41022,18912.73,331092.5,6953.081,12686.45,12686.45,4693.327
619.403,32.41029,18915.04,331090.2,6953.083,12686.45,12686.45,4693.327
619.4032,32.41038,18919.57,331085.7,6953.086,12686.46,12686.46,4693.328
619.4033,32.41063,18921.87,331083.3,6953.089,12686.46,12686.46,4693.328
619.4037,32.40994,18928.59,331076.6,6953.092,12686.47,12686.47,4693.329
619.4041,32.40931,18933.1,331072.1,6953.095,12686.47,12686.47,4693.329
619.4042,32.4094,18935.39,331069.8,6953.097,12686.48,12686.48,4693.33
619.4045,32.40912,18816.34,331065.2,6953.1,12686.49,12686.49,4693.331
619.4046,32.40915,18814.22,331062.9,6953.103,12686.49,12686.49,4693.331
619.4045,32.40928,18816.54,331065.0,6953.106,12686.5,12686.5,4693.332
619.405,32.40743,18829.99,331175.2,6953.111,12686.5,12686.5,4693.332
619.4055,32.40656,18836.71,331168.4,6953.114,12686.51,12686.51,4693.333
619.4058,32.40678,18843.42,331161.6,6953.116,12686.51,12686.51,4693.333
619.4058,32.40675,18834.69,331170.3,6953.119,12686.52,12686.52,4693.333
619.4057,32.40695,18837.04,331168.0,6953.122,12686.52,12686.52,4693.334
619.4059,32.40651,18837.13,331167.9,6953.125,12686.53,12686.53,4693.334
619.4063,32.4061,18837.3,331167.8,6953.127,12686.53,12686.53,4693.335
619.4066,32.40634,18844.01,331161.0,6953.13,12686.54,12686.54,4693.335
619.4069,32.40632,18848.56,331156.4,6953.133,12686.54,12686.54,4693.336
619.4069,32.40726,18857.48,331147.5,6953.136,12686.55,12686.55,4693.337
619.4072,32.40743,18864.19,331140.7,6953.139,12686.55,12686.55,4693.337
619.4073,32.40808,18875.31,331127.4,6953.142,12686.56,12686.56,4693.338
619.4076,32.40841,18877.61,331127.3,6953.145,12686.56,12686.56,4693.338
619.4077,32.40894,18882.16,331122.7,6953.147,12686.57,12686.57,4693.339
619.4075,32.40995,18891.13,331113.7,6953.15,12686.57,12686.57,4693.339
619.4077,32.40982,18897.84,331107.0,6953.153,12686.58,12686.58,4693.34
619.408,32.40945,18895.73,331109.1,6953.156,12686.58,12686.58,4693.34
619.4081,32.40982,18904.64,331100.2,6953.158,12686.59,12686.59,4693.341
619.4082,32.41012,18915.79,331089.0,6953.161,12686.59,12686.59,4693.341
619.4082,32.41036,18924.72,331080.1,6953.164,12686.6,12686.6,4693.342
619.4085,32.40991,18924.81,331079.9,6953.167,12686.6,12686.6,4693.342
